ontology	label	definition	internal_id	accuracy	internal_consistency	score	confidence	notes	is_a	relationships	is_original	masked_id	expected_label	feature_definition	feature_aliases	feature_relationships	feature_logical_definition	masked_original_id	predicted_label	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	task	method	model_name	feature_label	expected_relationships	predicted_relationships	expected_definition	predicted_definition
uberon	paraspinal region	A subregion of the posterior region of the body in vertebrates that extends from the base of the skull down to the pelvis along the entire length of the vertebral column. It includes the muscles, ligaments, tendons, paravertebral ganglia, and other anatomical structures that support and protect the vertebral column and spinal cord. The paraspinal region plays a crucial role in maintaining posture, facilitating movement, and enabling the proper functioning of the central nervous system.	2772	0.0					PosteriorRegionOfBody	{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}	False	ParaspinalRegion				[{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}, {'predicate': 'subClassOf', 'target': 'PosteriorRegionOfBody'}]		UBERON:8480060		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-3.5-turbo	paraspinal region			The region of the body adjacent to the vertebral column.	A subregion of the posterior region of the body in vertebrates that extends from the base of the skull down to the pelvis along the entire length of the vertebral column. It includes the muscles, ligaments, tendons, paravertebral ganglia, and other anatomical structures that support and protect the vertebral column and spinal cord. The paraspinal region plays a crucial role in maintaining posture, facilitating movement, and enabling the proper functioning of the central nervous system.
uberon	paraspinal region	Body region that is located posterior to the vertebral column.	2773	0.0					PosteriorRegionOfBody	{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}	False	ParaspinalRegion				[{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}, {'predicate': 'subClassOf', 'target': 'PosteriorRegionOfBody'}]		UBERON:8480060		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	paraspinal region			The region of the body adjacent to the vertebral column.	Body region that is located posterior to the vertebral column.
uberon	paraspinal region	The posterior region of the body that lies between the vertebrae and extends from the base of the skull to the coccyx.	2774	0.0					PosteriorRegionOfBody	{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}	False	ParaspinalRegion				[{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}, {'predicate': 'subClassOf', 'target': 'PosteriorRegionOfBody'}]		UBERON:8480060		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	paraspinal region			The region of the body adjacent to the vertebral column.	The posterior region of the body that lies between the vertebrae and extends from the base of the skull to the coccyx.
uberon	paraspinal region	The posterior region of the body, lateral to the vertebral column.	2775	0.0					PosteriorRegionOfBody	{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}	False	ParaspinalRegion				[{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}, {'predicate': 'subClassOf', 'target': 'PosteriorRegionOfBody'}]		UBERON:8480060		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	paraspinal region			The region of the body adjacent to the vertebral column.	The posterior region of the body, lateral to the vertebral column.
uberon	paraspinal region	The region of the body located on either side of the vertebral column, extending from the cervical to the sacral region.	2776	0.0					PosteriorRegionOfBody	{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}	False	ParaspinalRegion				[{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}, {'predicate': 'subClassOf', 'target': 'PosteriorRegionOfBody'}]		UBERON:8480060		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	github	gpt-3.5-turbo	paraspinal region			The region of the body adjacent to the vertebral column.	The region of the body located on either side of the vertebral column, extending from the cervical to the sacral region.
uberon	paraspinal region	The region of the body lying on either side of the vertebral column.	2777	0.0					PosteriorRegionOfBody	{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}	False	ParaspinalRegion				[{'predicate': 'OnlyInTaxon', 'target': 'Vertebrata_vertebrates_'}, {'predicate': 'subClassOf', 'target': 'PosteriorRegionOfBody'}]		UBERON:8480060		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	github	gpt-4	paraspinal region			The region of the body adjacent to the vertebral column.	The region of the body lying on either side of the vertebral column.
uberon	pericardial region	A region within the trunk that includes the pericardium and the structures within it.	2778	0.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	pericardial region			The region of the body adjacent to the pericardium and heart.	A region within the trunk that includes the pericardium and the structures within it.
uberon	pericardial region	The region of the body adjacent to the pericardium and heart.	2779	0.0					SubdivisionOfTrunk		True	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	pericardial region			The region of the body adjacent to the pericardium and heart.	A region within the trunk that includes the pericardium and the structures within it.
uberon	pericardial region	A specific anatomical area that pertains to the area surrounding the heart where the pericardium, the double-walled sac containing the heart and the roots of the great vessels, is located.	2780	0.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-4	pericardial region			The region of the body adjacent to the pericardium and heart.	A specific anatomical area that pertains to the area surrounding the heart where the pericardium, the double-walled sac containing the heart and the roots of the great vessels, is located.
uberon	pericardial region	A specific anatomical area within the chest cavity that is associated with the pericardium and serves to protect and support the heart.	2781	0.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-3.5-turbo	pericardial region			The region of the body adjacent to the pericardium and heart.	A specific anatomical area within the chest cavity that is associated with the pericardium and serves to protect and support the heart.
uberon	pericardial region	A subdivision of the trunk that is comprised of the anterior thorax.	2782	0.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	pericardial region			The region of the body adjacent to the pericardium and heart.	A subdivision of the trunk that is comprised of the anterior thorax.
uberon	pericardial region	A subdivision of the trunk that is comprised of the epigastrium and the anterior lower thorax.	2783	0.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	pericardial region			The region of the body adjacent to the pericardium and heart.	A subdivision of the trunk that is comprised of the epigastrium and the anterior lower thorax.
uberon	pericardial region	The Pericardial Region is a subdivision of the trunk that refers to the space surrounding the heart. It is bounded by the visceral layer of the diaphragm above, the parietal pericardium below, and the heart itself on either side. The pericardial region contains a small amount of fluid which helps in reducing friction between the heart and the surrounding structures during its contraction. This fluid is called pericardial fluid or pericardial effusion if present in excess.	2784	0.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	nous-hermes-13b	pericardial region			The region of the body adjacent to the pericardium and heart.	The Pericardial Region is a subdivision of the trunk that refers to the space surrounding the heart. It is bounded by the visceral layer of the diaphragm above, the parietal pericardium below, and the heart itself on either side. The pericardial region contains a small amount of fluid which helps in reducing friction between the heart and the surrounding structures during its contraction. This fluid is called pericardial fluid or pericardial effusion if present in excess.
uberon	pericardial region	The region of the body adjacent to the pericardium and heart.	2785	1.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		1.0	1.0	1.0	1.0	0.0	1	0	0	0	definition	github	gpt-3.5-turbo	pericardial region			The region of the body adjacent to the pericardium and heart.	The region of the body adjacent to the pericardium and heart.
uberon	pericardial region	The region of the body adjacent to the pericardium and heart.	2786	1.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		1.0	1.0	1.0	1.0	0.0	1	0	0	0	definition	github	gpt-4	pericardial region			The region of the body adjacent to the pericardium and heart.	The region of the body adjacent to the pericardium and heart.
uberon	pericardial region	The region of the body adjacent to the pericardium and heart.	2787	1.0					SubdivisionOfTrunk		False	PericardialRegion				[{'predicate': 'subClassOf', 'target': 'SubdivisionOfTrunk'}]		UBERON:8480061		1.0	1.0	1.0	1.0	0.0	1	0	0	0	definition	github	nous-hermes-13b	pericardial region			The region of the body adjacent to the pericardium and heart.	The region of the body adjacent to the pericardium and heart.
uberon	femoral head cartilage	A cartilaginous element that is part of the femoral head.	2788	0.0					UpperLegConnectiveTissue | PelvicAppendageCartilageTissue | ArticularCartilageOfJoint | LongBoneCartilageElement	{'predicate': 'PartOf', 'target': 'HeadOfFemur'}	False	FemoralHeadCartilage				[{'predicate': 'PartOf', 'target': 'HeadOfFemur'}, {'predicate': 'subClassOf', 'target': 'UpperLegConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'PelvicAppendageCartilageTissue'}, {'predicate': 'subClassOf', 'target': 'ArticularCartilageOfJoint'}, {'predicate': 'subClassOf', 'target': 'LongBoneCartilageElement'}]		UBERON:8480062		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	femoral head cartilage			A hyaline articular cartilage that covers the head of femur. Provides cushioning, softness and low friction for the hip joint.	A cartilaginous element that is part of the femoral head.
uberon	femoral head cartilage	A hyaline articular cartilage that covers the head of femur. Provides cushioning, softness and low friction for the hip joint.	2789	0.0					UpperLegConnectiveTissue | PelvicAppendageCartilageTissue | ArticularCartilageOfJoint | LongBoneCartilageElement	{'predicate': 'PartOf', 'target': 'HeadOfFemur'}	True	FemoralHeadCartilage				[{'predicate': 'PartOf', 'target': 'HeadOfFemur'}, {'predicate': 'subClassOf', 'target': 'UpperLegConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'PelvicAppendageCartilageTissue'}, {'predicate': 'subClassOf', 'target': 'ArticularCartilageOfJoint'}, {'predicate': 'subClassOf', 'target': 'LongBoneCartilageElement'}]		UBERON:8480062		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	femoral head cartilage			A hyaline articular cartilage that covers the head of femur. Provides cushioning, softness and low friction for the hip joint.	A cartilaginous element that is part of the femoral head.
uberon	femoral head cartilage	A subtype of cartilage tissue that forms part of the head of the femur, playing a crucial role in facilitating smooth movement and load distribution in joints.	2790	0.0					UpperLegConnectiveTissue | PelvicAppendageCartilageTissue | ArticularCartilageOfJoint | LongBoneCartilageElement	{'predicate': 'PartOf', 'target': 'HeadOfFemur'}	False	FemoralHeadCartilage				[{'predicate': 'PartOf', 'target': 'HeadOfFemur'}, {'predicate': 'subClassOf', 'target': 'UpperLegConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'PelvicAppendageCartilageTissue'}, {'predicate': 'subClassOf', 'target': 'ArticularCartilageOfJoint'}, {'predicate': 'subClassOf', 'target': 'LongBoneCartilageElement'}]		UBERON:8480062		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	background	gpt-4	femoral head cartilage			A hyaline articular cartilage that covers the head of femur. Provides cushioning, softness and low friction for the hip joint.	A subtype of cartilage tissue that forms part of the head of the femur, playing a crucial role in facilitating smooth movement and load distribution in joints.
